Date,Gender,POS,Veterans
09/30/2033 12:00:00 AM,F,(a) All Veterans (b+c),2181828
09/30/2033 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1674067
09/30/2033 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),507742
09/30/2033 12:00:00 AM,F,(d) WW II (i+j+k),107
09/30/2033 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),2691
09/30/2033 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),163043
09/30/2033 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1525302
09/30/2033 12:00:00 AM,M,(h) Pre-WWII,5
09/30/2033 12:00:00 AM,M,(i) WWII only,1204
09/30/2033 12:00:00 AM,M,(j) WWII & KC,139
09/30/2033 12:00:00 AM,M,"(k) WWII, KC, VNE",60
09/30/2033 12:00:00 AM,M,(l) Between WWII & KC,906
09/30/2033 12:00:00 AM,M,(m) KC only,44471
09/30/2033 12:00:00 AM,M,(n) KC & VNE,5662
09/30/2033 12:00:00 AM,M,(o) Between KC & VNE,243077
09/30/2033 12:00:00 AM,M,(p) VNE only,2747636
09/30/2033 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,148784
09/30/2033 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",35645
09/30/2033 12:00:00 AM,M,(t) Between VNE & GW Era,2026784
09/30/2033 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,2019256
09/30/2033 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1217573
09/30/2033 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3871856
09/30/2033 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,28212
09/30/2033 12:00:00 AM,M,(x) Post-GW Era,764052
09/30/2033 12:00:00 AM,M,(a) All Veterans (b+c),13155320
09/30/2033 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),10120496
09/30/2033 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3034824
09/30/2033 12:00:00 AM,M,(d) WW II (i+j+k),1402
09/30/2033 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),50331
09/30/2033 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),2965998
09/30/2033 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),7321325
09/30/2034 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2034 12:00:00 AM,F,(i) WWII only,55
09/30/2034 12:00:00 AM,F,(j) WWII & KC,4
09/30/2034 12:00:00 AM,F,"(k) WWII, KC, VNE",4
09/30/2034 12:00:00 AM,F,(l) Between WWII & KC,101
09/30/2034 12:00:00 AM,F,(m) KC only,1829
09/30/2034 12:00:00 AM,F,(n) KC & VNE,171
09/30/2034 12:00:00 AM,F,(o) Between KC & VNE,11123
09/30/2034 12:00:00 AM,F,(p) VNE only,137442
09/30/2034 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,10825
09/30/2034 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",2338
09/30/2034 12:00:00 AM,F,(t) Between VNE & GW Era,312076
09/30/2034 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,395399
09/30/2034 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,229109
09/30/2034 12:00:00 AM,F,(w) GW Era - Post 9/11 only,881444
09/30/2034 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,2845
09/30/2034 12:00:00 AM,F,(x) Post-GW Era,203652
09/30/2034 12:00:00 AM,F,(a) All Veterans (b+c),2188434
09/30/2034 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1661465
09/30/2034 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),526953
09/30/2034 12:00:00 AM,F,(d) WW II (i+j+k),63
09/30/2034 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),2009
09/30/2034 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),153625
09/30/2034 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1521959
09/30/2034 12:00:00 AM,M,(h) Pre-WWII,3
09/30/2034 12:00:00 AM,M,(i) WWII only,684
09/30/2034 12:00:00 AM,M,(j) WWII & KC,82
09/30/2034 12:00:00 AM,M,"(k) WWII, KC, VNE",35
09/30/2034 12:00:00 AM,M,(l) Between WWII & KC,580
09/30/2034 12:00:00 AM,M,(m) KC only,31007
09/30/2034 12:00:00 AM,M,(n) KC & VNE,4029
09/30/2034 12:00:00 AM,M,(o) Between KC & VNE,195391
09/30/2034 12:00:00 AM,M,(p) VNE only,2510155
09/30/2034 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,138599
09/30/2034 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",33274
09/30/2034 12:00:00 AM,M,(t) Between VNE & GW Era,1972212
09/30/2034 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1988130
09/30/2034 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1200892
09/30/2034 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3889723
09/30/2034 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,26030
09/30/2034 12:00:00 AM,M,(x) Post-GW Era,887917
09/30/2034 12:00:00 AM,M,(a) All Veterans (b+c),12878743
09/30/2034 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),9822640
09/30/2034 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3056103
09/30/2034 12:00:00 AM,M,(d) WW II (i+j+k),801
09/30/2034 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),35153
09/30/2034 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),2712122
09/30/2034 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),7276648
09/30/2035 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2035 12:00:00 AM,F,(i) WWII only,31
09/30/2035 12:00:00 AM,F,(j) WWII & KC,3
09/30/2035 12:00:00 AM,F,"(k) WWII, KC, VNE",3
09/30/2035 12:00:00 AM,F,(l) Between WWII & KC,72
09/30/2035 12:00:00 AM,F,(m) KC only,1342
09/30/2035 12:00:00 AM,F,(n) KC & VNE,126
09/30/2035 12:00:00 AM,F,(o) Between KC & VNE,9259
09/30/2035 12:00:00 AM,F,(p) VNE only,128718
09/30/2035 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,10269
09/30/2035 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",2218
09/30/2035 12:00:00 AM,F,(t) Between VNE & GW Era,304872
09/30/2035 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,391101
09/30/2035 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,226797
09/30/2035 12:00:00 AM,F,(w) GW Era - Post 9/11 only,884365
09/30/2035 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,2666
09/30/2035 12:00:00 AM,F,(x) Post-GW Era,232133
09/30/2035 12:00:00 AM,F,(a) All Veterans (b+c),2193992
09/30/2035 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1647641
09/30/2035 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),546336
09/30/2035 12:00:00 AM,F,(d) WW II (i+j+k),37
09/30/2035 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),1474
09/30/2035 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),144001
09/30/2035 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1517417
09/30/2035 12:00:00 AM,M,(h) Pre-WWII,1
09/30/2035 12:00:00 AM,M,(i) WWII only,378
09/30/2035 12:00:00 AM,M,(j) WWII & KC,47
09/30/2035 12:00:00 AM,M,"(k) WWII, KC, VNE",20
09/30/2035 12:00:00 AM,M,(l) Between WWII & KC,364
09/30/2035 12:00:00 AM,M,(m) KC only,21229
09/30/2035 12:00:00 AM,M,(n) KC & VNE,2814
09/30/2035 12:00:00 AM,M,(o) Between KC & VNE,154489
09/30/2035 12:00:00 AM,M,(p) VNE only,2275710
09/30/2035 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,128336
09/30/2035 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",30874
09/30/2035 12:00:00 AM,M,(t) Between VNE & GW Era,1915304
09/30/2035 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1955578
09/30/2035 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1183356
09/30/2035 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3903479
09/30/2035 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,23867
09/30/2035 12:00:00 AM,M,(x) Post-GW Era,1013492
09/30/2035 12:00:00 AM,M,(a) All Veterans (b+c),12609337
09/30/2035 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),9525687
09/30/2035 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3083651
09/30/2035 12:00:00 AM,M,(d) WW II (i+j+k),445
09/30/2035 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),24111
09/30/2035 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),2461620
09/30/2035 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),7225489
09/30/2036 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2036 12:00:00 AM,F,(i) WWII only,18
09/30/2036 12:00:00 AM,F,(j) WWII & KC,2
09/30/2036 12:00:00 AM,F,"(k) WWII, KC, VNE",2
09/30/2036 12:00:00 AM,F,(l) Between WWII & KC,50
09/30/2036 12:00:00 AM,F,(m) KC only,969
09/30/2036 12:00:00 AM,F,(n) KC & VNE,92
09/30/2036 12:00:00 AM,F,(o) Between KC & VNE,7601
09/30/2036 12:00:00 AM,F,(p) VNE only,119857
09/30/2036 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,9692
09/30/2036 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",2094
09/30/2036 12:00:00 AM,F,(t) Between VNE & GW Era,297230
09/30/2036 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,386511
09/30/2036 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,224322
09/30/2036 12:00:00 AM,F,(w) GW Era - Post 9/11 only,886719
09/30/2036 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,2485
09/30/2036 12:00:00 AM,F,(x) Post-GW Era,260951
09/30/2036 12:00:00 AM,F,(a) All Veterans (b+c),2198606
09/30/2036 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1632762
09/30/2036 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),565831
09/30/2036 12:00:00 AM,F,(d) WW II (i+j+k),21
09/30/2036 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),1063
09/30/2036 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),134222
09/30/2036 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1511824
09/30/2036 12:00:00 AM,M,(h) Pre-WWII,1
09/30/2036 12:00:00 AM,M,(i) WWII only,203
09/30/2036 12:00:00 AM,M,(j) WWII & KC,26
09/30/2036 12:00:00 AM,M,"(k) WWII, KC, VNE",11
09/30/2036 12:00:00 AM,M,(l) Between WWII & KC,223
09/30/2036 12:00:00 AM,M,(m) KC only,14271
09/30/2036 12:00:00 AM,M,(n) KC & VNE,1930
09/30/2036 12:00:00 AM,M,(o) Between KC & VNE,120102
09/30/2036 12:00:00 AM,M,(p) VNE only,2046362
09/30/2036 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,118051
09/30/2036 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",28459
09/30/2036 12:00:00 AM,M,(t) Between VNE & GW Era,1855958
09/30/2036 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1921565
09/30/2036 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1164885
09/30/2036 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3914104
09/30/2036 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,21737
09/30/2036 12:00:00 AM,M,(x) Post-GW Era,1140570
09/30/2036 12:00:00 AM,M,(a) All Veterans (b+c),12348457
09/30/2036 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),9231603
09/30/2036 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3116854
09/30/2036 12:00:00 AM,M,(d) WW II (i+j+k),240
09/30/2036 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),16238
09/30/2036 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),2216551
09/30/2036 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),7168800
09/30/2037 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2037 12:00:00 AM,F,(i) WWII only,10
09/30/2037 12:00:00 AM,F,(j) WWII & KC,1
09/30/2037 12:00:00 AM,F,"(k) WWII, KC, VNE",1
09/30/2037 12:00:00 AM,F,(l) Between WWII & KC,34
09/30/2037 12:00:00 AM,F,(m) KC only,687
09/30/2037 12:00:00 AM,F,(n) KC & VNE,65
09/30/2037 12:00:00 AM,F,(o) Between KC & VNE,6152
09/30/2037 12:00:00 AM,F,(p) VNE only,110913
09/30/2037 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,9095
09/30/2037 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1967
09/30/2037 12:00:00 AM,F,(t) Between VNE & GW Era,289130
09/30/2037 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,381607
09/30/2037 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,221686
09/30/2037 12:00:00 AM,F,(w) GW Era - Post 9/11 only,888629
09/30/2037 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,2302
09/30/2037 12:00:00 AM,F,(x) Post-GW Era,290005
09/30/2037 12:00:00 AM,F,(a) All Veterans (b+c),2202292
09/30/2037 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1616961
09/30/2037 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),585321
09/30/2037 12:00:00 AM,F,(d) WW II (i+j+k),11
09/30/2037 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),754
09/30/2037 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),124343
09/30/2037 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1505285
09/30/2037 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2037 12:00:00 AM,M,(i) WWII only,106
09/30/2037 12:00:00 AM,M,(j) WWII & KC,14
09/30/2037 12:00:00 AM,M,"(k) WWII, KC, VNE",6
09/30/2037 12:00:00 AM,M,(l) Between WWII & KC,133
09/30/2037 12:00:00 AM,M,(m) KC only,9416
09/30/2037 12:00:00 AM,M,(n) KC & VNE,1299
09/30/2037 12:00:00 AM,M,(o) Between KC & VNE,91781
09/30/2037 12:00:00 AM,M,(p) VNE only,1824181
09/30/2037 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,107808
09/30/2037 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",26045
09/30/2037 12:00:00 AM,M,(t) Between VNE & GW Era,1794101
09/30/2037 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1886027
09/30/2037 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1145525
09/30/2037 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3922145
09/30/2037 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,19654
09/30/2037 12:00:00 AM,M,(x) Post-GW Era,1268691
09/30/2037 12:00:00 AM,M,(a) All Veterans (b+c),12096933
09/30/2037 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),8942226
09/30/2037 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3154707
09/30/2037 12:00:00 AM,M,(d) WW II (i+j+k),126
09/30/2037 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),10735
09/30/2037 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),1978994
09/30/2037 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),7107204
09/30/2038 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2038 12:00:00 AM,F,(i) WWII only,5
09/30/2038 12:00:00 AM,F,(j) WWII & KC,0
09/30/2038 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2038 12:00:00 AM,F,(l) Between WWII & KC,22
09/30/2038 12:00:00 AM,F,(m) KC only,478
09/30/2038 12:00:00 AM,F,(n) KC & VNE,46
09/30/2038 12:00:00 AM,F,(o) Between KC & VNE,4908
09/30/2038 12:00:00 AM,F,(p) VNE only,101945
09/30/2038 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,8481
09/30/2038 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1836
09/30/2038 12:00:00 AM,F,(t) Between VNE & GW Era,280560
09/30/2038 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,376368
09/30/2038 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,218877
09/30/2038 12:00:00 AM,F,(w) GW Era - Post 9/11 only,890197
09/30/2038 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,2118
09/30/2038 12:00:00 AM,F,(x) Post-GW Era,319144
09/30/2038 12:00:00 AM,F,(a) All Veterans (b+c),2204996
09/30/2038 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1600352
09/30/2038 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),604635
09/30/2038 12:00:00 AM,F,(d) WW II (i+j+k),6
09/30/2038 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),525
09/30/2038 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),114426
09/30/2038 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1497877
09/30/2038 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2038 12:00:00 AM,M,(i) WWII only,53
09/30/2038 12:00:00 AM,M,(j) WWII & KC,7
09/30/2038 12:00:00 AM,M,"(k) WWII, KC, VNE",3
09/30/2038 12:00:00 AM,M,(l) Between WWII & KC,77
09/30/2038 12:00:00 AM,M,(m) KC only,6095
09/30/2038 12:00:00 AM,M,(n) KC & VNE,859
09/30/2038 12:00:00 AM,M,(o) Between KC & VNE,68939
09/30/2038 12:00:00 AM,M,(p) VNE only,1611181
09/30/2038 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,97673
09/30/2038 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",23648
09/30/2038 12:00:00 AM,M,(t) Between VNE & GW Era,1729669
09/30/2038 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1848903
09/30/2038 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1125272
09/30/2038 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3928045
09/30/2038 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,17632
09/30/2038 12:00:00 AM,M,(x) Post-GW Era,1397150
09/30/2038 12:00:00 AM,M,(a) All Veterans (b+c),11855207
09/30/2038 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),8659372
09/30/2038 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3195836
09/30/2038 12:00:00 AM,M,(d) WW II (i+j+k),64
09/30/2038 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),6964
09/30/2038 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),1750997
09/30/2038 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),7041174
09/30/2039 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2039 12:00:00 AM,F,(i) WWII only,3
09/30/2039 12:00:00 AM,F,(j) WWII & KC,0
09/30/2039 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2039 12:00:00 AM,F,(l) Between WWII & KC,14
09/30/2039 12:00:00 AM,F,(m) KC only,326
09/30/2039 12:00:00 AM,F,(n) KC & VNE,31
09/30/2039 12:00:00 AM,F,(o) Between KC & VNE,3859
09/30/2039 12:00:00 AM,F,(p) VNE only,93020
09/30/2039 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,7852
09/30/2039 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1702
09/30/2039 12:00:00 AM,F,(t) Between VNE & GW Era,271507
09/30/2039 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,370779
09/30/2039 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,215894
09/30/2039 12:00:00 AM,F,(w) GW Era - Post 9/11 only,891571
09/30/2039 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,1934
09/30/2039 12:00:00 AM,F,(x) Post-GW Era,348358
09/30/2039 12:00:00 AM,F,(a) All Veterans (b+c),2206859
09/30/2039 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1583113
09/30/2039 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),623738
09/30/2039 12:00:00 AM,F,(d) WW II (i+j+k),3
09/30/2039 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),358
09/30/2039 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),104540
09/30/2039 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1489732
09/30/2039 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2039 12:00:00 AM,M,(i) WWII only,26
09/30/2039 12:00:00 AM,M,(j) WWII & KC,4
09/30/2039 12:00:00 AM,M,"(k) WWII, KC, VNE",2
09/30/2039 12:00:00 AM,M,(l) Between WWII & KC,44
09/30/2039 12:00:00 AM,M,(m) KC only,3867
09/30/2039 12:00:00 AM,M,(n) KC & VNE,556
09/30/2044 12:00:00 AM,F,(x) Post-GW Era,496788
09/30/2039 12:00:00 AM,M,(o) Between KC & VNE,50899
09/30/2039 12:00:00 AM,M,(p) VNE only,1409242
09/30/2039 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,87725
09/30/2039 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",21288
09/30/2039 12:00:00 AM,M,(t) Between VNE & GW Era,1662597
09/30/2039 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1810152
09/30/2039 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1104086
09/30/2039 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3932734
09/30/2039 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,15685
09/30/2039 12:00:00 AM,M,(x) Post-GW Era,1525905
09/30/2039 12:00:00 AM,M,(a) All Veterans (b+c),11624811
09/30/2039 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),8385366
09/30/2039 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3239445
09/30/2039 12:00:00 AM,M,(d) WW II (i+j+k),31
09/30/2039 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),4428
09/30/2039 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),1534498
09/30/2039 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6971670
09/30/2040 12:00:00 AM,F,(h) Pre-WWII,0
09/30/2040 12:00:00 AM,F,(i) WWII only,1
09/30/2040 12:00:00 AM,F,(j) WWII & KC,0
09/30/2040 12:00:00 AM,F,"(k) WWII, KC, VNE",0
09/30/2040 12:00:00 AM,F,(l) Between WWII & KC,9
09/30/2040 12:00:00 AM,F,(m) KC only,219
09/30/2040 12:00:00 AM,F,(n) KC & VNE,21
09/30/2040 12:00:00 AM,F,(o) Between KC & VNE,2990
09/30/2040 12:00:00 AM,F,(p) VNE only,84208
09/30/2040 12:00:00 AM,F,(q) VNE & GW Era - Pre 9/11,7212
09/30/2040 12:00:00 AM,F,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",1567
09/30/2040 12:00:00 AM,F,(t) Between VNE & GW Era,261971
09/30/2040 12:00:00 AM,F,(u) GW Era - Pre 9/11 only,364827
09/30/2040 12:00:00 AM,F,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,212724
09/30/2040 12:00:00 AM,F,(w) GW Era - Post 9/11 only,892597
09/30/2040 12:00:00 AM,F,(s) VNE & GW Era - Post 9/11,1751
09/30/2040 12:00:00 AM,F,(x) Post-GW Era,377647
09/30/2040 12:00:00 AM,F,(a) All Veterans (b+c),2207754
09/30/2040 12:00:00 AM,F,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),1565129
09/30/2040 12:00:00 AM,F,(c) Peacetime Veterans (h+l+o+t+x),642618
09/30/2040 12:00:00 AM,F,(d) WW II (i+j+k),2
09/30/2040 12:00:00 AM,F,(e) Korean Conflict (j+k+m+n),240
09/30/2040 12:00:00 AM,F,(f) Vietnam Era (k+n+p+q+r+s),94760
09/30/2040 12:00:00 AM,F,(g) Gulf War Era (q+r+s+u+v+w),1480679
09/30/2040 12:00:00 AM,M,(h) Pre-WWII,0
09/30/2040 12:00:00 AM,M,(i) WWII only,12
09/30/2040 12:00:00 AM,M,(j) WWII & KC,2
09/30/2040 12:00:00 AM,M,"(k) WWII, KC, VNE",1
09/30/2040 12:00:00 AM,M,(l) Between WWII & KC,24
09/30/2040 12:00:00 AM,M,(m) KC only,2403
09/30/2040 12:00:00 AM,M,(n) KC & VNE,353
09/30/2040 12:00:00 AM,M,(o) Between KC & VNE,36947
09/30/2040 12:00:00 AM,M,(p) VNE only,1220045
09/30/2040 12:00:00 AM,M,(q) VNE & GW Era - Pre 9/11,78049
09/30/2040 12:00:00 AM,M,"(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11",18985
09/30/2040 12:00:00 AM,M,(t) Between VNE & GW Era,1592819
09/30/2040 12:00:00 AM,M,(u) GW Era - Pre 9/11 only,1769720
09/30/2040 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,1081936
09/30/2040 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3935288
09/30/2040 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,13827
09/30/2040 12:00:00 AM,M,(x) Post-GW Era,1654964
09/30/2040 12:00:00 AM,M,(a) All Veterans (b+c),11405375
09/30/2040 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),8120620
09/30/2040 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3284755
09/30/2040 12:00:00 AM,M,(d) WW II (i+j+k),15
09/30/2040 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),2758
09/30/2040 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),1331260
09/30/2040 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6897805
09/30/2041 12:00:00 AM,F,(h) Pre-WWII,0
